Date,reservoir,swe_mean_in,acres,snow_storage_acre_feet,source,water_year
2012-07-26,CLE,1.4962,129466,16142.25243,CE,2012
2012-07-27,CLE,1.2509,129466,13495.75162,CE,2012
2012-07-28,CLE,1.0686,129466,11528.9473,CE,2012
2012-07-29,CLE,0.9227,129466,9954.856517,CE,2012
2012-07-30,CLE,0.7847,129466,8465.997517,CE,2012
2012-07-31,CLE,0.664,129466,7163.785333,CE,2012
2012-08-01,CLE,0.5735,129466,6187.395917,CE,2012
2012-08-02,CLE,0.4896,129466,5282.2128,CE,2012
2012-08-03,CLE,0.4172,129466,4501.101267,CE,2012
2012-08-04,CLE,0.35,129466,3776.091667,CE,2012
2012-08-05,CLE,0.2787,129466,3006.84785,CE,2012
2012-08-06,CLE,0.2134,129466,2302.337033,CE,2012
2012-08-07,CLE,0.1713,129466,1848.12715,CE,2012
2012-08-08,CLE,0.1415,129466,1526.619917,CE,2012
2012-08-09,CLE,0.124,129466,1337.815333,CE,2012
2012-08-10,CLE,0.1103,129466,1190.008317,CE,2012
2012-08-11,CLE,0.0968,129466,1044.359067,CE,2012
2012-08-12,CLE,0.0827,129466,892.2365167,CE,2012
2012-08-13,CLE,0.0673,129466,726.0884833,CE,2012
2012-08-14,CLE,0.0551,129466,594.4647167,CE,2012
2012-08-15,CLE,0.0448,129466,483.3397333,CE,2012
2012-08-16,CLE,0.0384,129466,414.2912,CE,2012
2012-08-17,CLE,0.034,129466,366.8203333,CE,2012
2012-08-18,CLE,0.0277,129466,298.8506833,CE,2012
2012-08-19,CLE,0.021,129466,226.5655,CE,2012
2012-08-20,CLE,0.0164,129466,176.9368667,CE,2012
2012-08-21,CLE,0.0142,129466,153.2014333,CE,2012
2012-08-22,CLE,0.0132,129466,142.4126,CE,2012
2012-08-23,CLE,0.0124,129466,133.7815333,CE,2012
2012-08-24,CLE,0.0119,129466,128.3871167,CE,2012
2012-08-25,CLE,0.0114,129466,122.9927,CE,2012
2012-08-26,CLE,0.0106,129466,114.3616333,CE,2012
2012-08-27,CLE,0.01,129466,107.8883333,CE,2012
2012-08-28,CLE,0.0096,129466,103.5728,CE,2012
2012-08-29,CLE,0.0091,129466,98.17838333,CE,2012
2012-08-30,CLE,0.0087,129466,93.86285,CE,2012
2012-08-31,CLE,0.0082,129466,88.46843333,CE,2012
2012-09-01,CLE,0.0078,129466,84.1529,CE,2012
2012-09-02,CLE,0.0074,129466,79.83736667,CE,2012
2012-09-03,CLE,0.0069,129466,74.44295,CE,2012
2012-09-04,CLE,0.0065,129466,70.12741667,CE,2012
2012-09-05,CLE,0.0059,129466,63.65411667,CE,2012
2012-09-06,CLE,0.0055,129466,59.33858333,CE,2012
2012-09-07,CLE,0.0049,129466,52.86528333,CE,2012
2012-09-08,CLE,0.0043,129466,46.39198333,CE,2012
2012-09-09,CLE,0.0036,129466,38.8398,CE,2012
2012-09-10,CLE,0.0031,129466,33.44538333,CE,2012
2012-09-11,CLE,0.003,129466,32.3665,CE,2012
2012-09-12,CLE,0.0027,129466,29.12985,CE,2012
2012-09-13,CLE,0.0025,129466,26.97208333,CE,2012
2012-09-14,CLE,0.0019,129466,20.49878333,CE,2012
2012-09-15,CLE,0.0012,129466,12.9466,CE,2012
2012-09-16,CLE,7e-4,129466,7.552183333,CE,2012
2012-09-17,CLE,2e-4,129466,2.157766667,CE,2012
2012-09-18,CLE,0,129466,0,CE,2012
2012-09-19,CLE,0,129466,0,CE,2012
2012-09-20,CLE,0,129466,0,CE,2012
2012-09-21,CLE,0,129466,0,CE,2012
2012-09-22,CLE,0,129466,0,CE,2012
2012-09-23,CLE,0,129466,0,CE,2012
2012-09-24,CLE,0,129466,0,CE,2012
2012-09-25,CLE,0,129466,0,CE,2012
2012-09-26,CLE,0,129466,0,CE,2012
2012-09-27,CLE,0,129466,0,CE,2012
2012-09-28,CLE,0,129466,0,CE,2012
2012-09-29,CLE,0,129466,0,CE,2012
2012-09-30,CLE,0,129466,0,CE,2012
2003-10-01,KAC,0,40473,0,CE,2004
2003-10-02,KAC,0,40473,0,CE,2004
2003-10-03,KAC,0,40473,0,CE,2004
2003-10-04,KAC,0,40473,0,CE,2004
2003-10-05,KAC,0,40473,0,CE,2004
2003-10-06,KAC,0,40473,0,CE,2004
2003-10-07,KAC,0,40473,0,CE,2004
2003-10-08,KAC,0,40473,0,CE,2004
2003-10-09,KAC,0,40473,0,CE,2004
2003-10-10,KAC,0,40473,0,CE,2004
2003-10-11,KAC,0,40473,0,CE,2004
2003-10-12,KAC,0,40473,0,CE,2004
2003-10-13,KAC,0,40473,0,CE,2004
2003-10-14,KAC,0,40473,0,CE,2004
2003-10-15,KAC,0,40473,0,CE,2004
2003-10-16,KAC,0,40473,0,CE,2004
2003-10-17,KAC,0,40473,0,CE,2004
2003-10-18,KAC,0,40473,0,CE,2004
2003-10-19,KAC,0,40473,0,CE,2004
2003-10-20,KAC,0,40473,0,CE,2004
2003-10-21,KAC,0,40473,0,CE,2004
2003-10-22,KAC,0,40473,0,CE,2004
2003-10-23,KAC,0,40473,0,CE,2004
2003-10-24,KAC,0,40473,0,CE,2004
2003-10-25,KAC,0,40473,0,CE,2004
2003-10-26,KAC,0,40473,0,CE,2004
2003-10-27,KAC,0,40473,0,CE,2004
2003-10-28,KAC,0,40473,0,CE,2004
2003-10-29,KAC,0,40473,2.36,CE,2004
2003-10-31,KAC,0,40473,12.48,CE,2004
2003-11-01,KAC,0,40473,5.06,CE,2004
2003-11-02,KAC,0,40473,5.73,CE,2004
2003-11-03,KAC,0.04,40473,133.9,CE,2004
2003-11-04,KAC,0.03,40473,110.96,CE,2004
2003-11-05,KAC,0.03,40473,93.76,CE,2004
2003-11-06,KAC,0.02,40473,70.49,CE,2004
2003-11-07,KAC,0.01,40473,48.9,CE,2004
2003-11-08,KAC,0.01,40473,19.56,CE,2004
2003-11-09,KAC,0,40473,5.73,CE,2004
2003-11-10,KAC,0,40473,0,CE,2004
2003-11-11,KAC,0.13,40473,443.85,CE,2004
2003-11-12,KAC,0.14,40473,478.26,CE,2004
2003-11-13,KAC,1.08,40473,3640.21,CE,2004
2003-11-14,KAC,1.05,40473,3554.88,CE,2004
2003-11-15,KAC,1,40473,3370.05,CE,2004
2003-11-16,KAC,0.98,40473,3309.68,CE,2004
2003-11-17,KAC,1.28,40473,4323.87,CE,2004
2003-11-18,KAC,1.67,40473,5625.07,CE,2004
2003-11-19,KAC,1.32,40473,4462.49,CE,2004
2003-11-20,KAC,2.06,40473,6932.69,CE,2004
2003-11-21,KAC,2.2,40473,7419.04,CE,2004
2003-11-22,KAC,2.2,40473,7405.55,CE,2004
2003-11-23,KAC,2.19,40473,7388.68,CE,2004
2003-11-24,KAC,2.26,40473,7623.76,CE,2004
2003-11-25,KAC,2.98,40473,10047.08,CE,2004
2003-11-26,KAC,3.26,40473,10982.35,CE,2004
2003-11-27,KAC,3.3,40473,11124,CE,2004
2003-11-28,KAC,3.29,40473,11098.37,CE,2004
2003-11-29,KAC,3.9,40473,13146.3,CE,2004
2003-11-30,KAC,3.9,40473,13137.2,CE,2004
2003-12-01,KAC,3.87,40473,13054.57,CE,2004
2003-12-02,KAC,3.9,40473,13167.89,CE,2004
2003-12-03,KAC,4.89,40473,16480.61,CE,2004
2003-12-04,KAC,4.9,40473,16513.66,CE,2004
2003-12-05,KAC,4.91,40473,16553.46,CE,2004
2003-12-06,KAC,5.06,40473,17058.36,CE,2004
2003-12-07,KAC,5.03,40473,16952.45,CE,2004
2003-12-08,KAC,5.08,40473,17119.4,CE,2004
2003-12-09,KAC,5.32,40473,17927.85,CE,2004
2003-12-10,KAC,5.45,40473,18371.03,CE,2004
2003-12-11,KAC,5.66,40473,19077.96,CE,2004
2003-12-12,KAC,5.66,40473,19074.25,CE,2004
2003-12-13,KAC,5.75,40473,19399.38,CE,2004
2003-12-14,KAC,6.04,40473,20356.91,CE,2004
2003-12-15,KAC,6.07,40473,20469.89,CE,2004
2003-12-16,KAC,6.06,40473,20445.61,CE,2004
2003-12-17,KAC,8.63,40473,29099.08,CE,2004
2003-12-18,KAC,8.63,40473,29103.12,CE,2004
2003-12-19,KAC,8.62,40473,29074.79,CE,2004
2003-12-20,KAC,8.65,40473,29177.66,CE,2004
2003-12-21,KAC,8.66,40473,29221.17,CE,2004
2003-12-22,KAC,8.68,40473,29265.01,CE,2004
2003-12-23,KAC,10.95,40473,36928.91,CE,2004
2003-12-24,KAC,11.02,40473,37176.81,CE,2004
2003-12-25,KAC,11.15,40473,37622.69,CE,2004
2003-12-26,KAC,11.2,40473,37767.38,CE,2004
2003-12-27,KAC,11.21,40473,37804.82,CE,2004
2003-12-28,KAC,11.31,40473,38161.32,CE,2004
2003-12-29,KAC,11.43,40473,38544.46,CE,2004
2003-12-30,KAC,17.27,40473,58232.22,CE,2004
2003-12-31,KAC,17.26,40473,58218.05,CE,2004
2004-01-01,KAC,17.28,40473,58296.63,CE,2004
2004-01-02,KAC,17.48,40473,58964.1,CE,2004
2004-01-03,KAC,17.64,40473,59503.07,CE,2004
2004-01-04,KAC,17.98,40473,60639.68,CE,2004
2004-01-05,KAC,17.98,40473,60631.25,CE,2004
2004-01-06,KAC,19.64,40473,66235.08,CE,2004
2004-01-07,KAC,20.16,40473,68004.08,CE,2004
2004-01-08,KAC,20.7,40473,69809.85,CE,2004
2004-01-09,KAC,20.75,40473,69995.69,CE,2004
2004-01-10,KAC,20.87,40473,70405.48,CE,2004
2004-01-11,KAC,20.9,40473,70489.8,CE,2004
2004-01-12,KAC,20.89,40473,70458.43,CE,2004
2004-01-13,KAC,22.16,40473,74740.48,CE,2004
2004-01-14,KAC,22.15,40473,74696.97,CE,2004
2004-01-15,KAC,22.33,40473,75316.88,CE,2004
2004-01-16,KAC,22,40473,74194.09,CE,2004
2004-01-17,KAC,21.99,40473,74150.25,CE,2004
2004-01-18,KAC,21.98,40473,74121.58,CE,2004
2004-01-19,KAC,21.99,40473,74164.07,CE,2004
2004-01-20,KAC,21.99,40473,74155.31,CE,2004
2004-01-21,KAC,21.98,40473,74139.79,CE,2004
2004-01-22,KAC,21.97,40473,74113.15,CE,2004
2004-01-23,KAC,21.98,40473,74149.23,CE,2004
2004-01-24,KAC,22.59,40473,76194.81,CE,2004
2004-01-25,KAC,22.83,40473,77006.97,CE,2004
2004-01-26,KAC,22.93,40473,77336.15,CE,2004
2004-01-27,KAC,23.09,40473,77892.65,CE,2004
2004-01-28,KAC,28.41,40473,95809.03,CE,2004
2004-01-29,KAC,28.94,40473,97611.77,CE,2004
2004-01-30,KAC,29.31,40473,98852.6,CE,2004
2004-01-31,KAC,29.4,40473,99151.43,CE,2004
2004-02-01,KAC,29.44,40473,99285.67,CE,2004
2004-02-02,KAC,29.41,40473,99196.62,CE,2004
2004-02-03,KAC,29.6,40473,99829.35,CE,2004
2004-02-04,KAC,29.58,40473,99780.45,CE,2004
2004-02-05,KAC,32.04,40473,108068.31,CE,2004
2004-02-06,KAC,32.02,40473,108003.21,CE,2004
2004-02-07,KAC,32.07,40473,108167.13,CE,2004
2004-02-08,KAC,32.1,40473,108250.77,CE,2004
2004-02-09,KAC,32.08,40473,108191.75,CE,2004
2004-02-10,KAC,32.06,40473,108125.31,CE,2004
2004-02-11,KAC,33.63,40473,113435.03,CE,2004
2004-02-12,KAC,33.62,40473,113392.19,CE,2004
2004-02-13,KAC,33.61,40473,113358.8,CE,2004
2004-02-14,KAC,33.6,40473,113323.39,CE,2004
2004-02-15,KAC,33.63,40473,113423.22,CE,2004
2004-02-16,KAC,33.65,40473,113495.06,CE,2004
2004-02-17,KAC,33.72,40473,113735.2,CE,2004
2004-02-18,KAC,32.85,40473,110801.25,CE,2004
2004-02-19,KAC,32.85,40473,110780.67,CE,2004
2004-02-20,KAC,33.9,40473,114322.73,CE,2004
2004-02-21,KAC,33.88,40473,114276.19,CE,2004
2004-02-22,KAC,33.87,40473,114239.76,CE,2004
2004-02-23,KAC,33.86,40473,114184.45,CE,2004
2004-02-24,KAC,32.88,40473,110894,CE,2004
2004-02-26,KAC,33.06,40473,111501.09,CE,2004
2004-02-27,KAC,32.15,40473,108439.31,CE,2004
2004-02-28,KAC,32.14,40473,108388.72,CE,2004
2004-02-29,KAC,32.11,40473,108314.18,CE,2004
2004-03-01,KAC,32.09,40473,108239.3,CE,2004
2004-03-02,KAC,32.53,40473,109713.87,CE,2004
2004-03-03,KAC,32.49,40473,109593.8,CE,2004
2004-03-04,KAC,32.6,40473,109954.35,CE,2004
2004-03-05,KAC,34.52,40473,116440.15,CE,2004
2004-03-06,KAC,34.75,40473,117196.65,CE,2004
2004-03-07,KAC,34.89,40473,117690.09,CE,2004
2004-03-08,KAC,34.95,40473,117884.7,CE,2004
2004-03-09,KAC,36.46,40473,122979.23,CE,2004
2004-03-10,KAC,36.21,40473,122120.87,CE,2004
2004-03-11,KAC,36.03,40473,121505.34,CE,2004
2004-03-12,KAC,35.67,40473,120304.64,CE,2004
2004-03-13,KAC,35.47,40473,119641.9,CE,2004
2004-03-14,KAC,35.34,40473,119180.84,CE,2004
2004-03-15,KAC,35.2,40473,118726.2,CE,2004
2004-03-16,KAC,35.05,40473,118222.31,CE,2004
2004-03-17,KAC,34.92,40473,117783.51,CE,2004
2004-03-18,KAC,34.86,40473,117574.4,CE,2004
2004-03-19,KAC,34.79,40473,117334.26,CE,2004
2004-03-20,KAC,34.74,40473,117184.85,CE,2004
2004-03-21,KAC,34.66,40473,116915.7,CE,2004
2004-03-22,KAC,34.54,40473,116502.88,CE,2004
2004-03-23,KAC,34.27,40473,115580.1,CE,2004
2004-03-24,KAC,35.62,40473,120125.21,CE,2004
2004-03-25,KAC,35.41,40473,119417.95,CE,2004
2004-03-26,KAC,35.6,40473,120082.04,CE,2004
2004-03-27,KAC,35.49,40473,119687.77,CE,2004
2004-03-28,KAC,35.4,40473,119378.49,CE,2004
2004-03-29,KAC,35.22,40473,118799.39,CE,2004
2004-03-30,KAC,36.62,40473,123514.83,CE,2004
2004-03-31,KAC,36.12,40473,121831.15,CE,2004
2004-04-01,KAC,35.92,40473,121132.65,CE,2004
2004-04-02,KAC,35.78,40473,120693.52,CE,2004
2004-04-03,KAC,35.74,40473,120537.7,CE,2004
2004-04-04,KAC,35.35,40473,119235.14,CE,2004
2004-04-05,KAC,34.87,40473,117610.83,CE,2004
2004-04-06,KAC,34.55,40473,116523.12,CE,2004
2004-04-07,KAC,34.27,40473,115599.99,CE,2004
2004-04-08,KAC,33.92,40473,114391.88,CE,2004
2004-04-09,KAC,33.57,40473,113237.05,CE,2004
2004-04-10,KAC,33.07,40473,111534.14,CE,2004
2004-04-11,KAC,32.48,40473,109551.3,CE,2004
2004-04-12,KAC,31.7,40473,106921.91,CE,2004
2004-04-13,KAC,31.52,40473,106292.22,CE,2004
2004-04-14,KAC,30.38,40473,102475.95,CE,2004
2004-04-15,KAC,30.14,40473,101650.97,CE,2004
2004-04-16,KAC,29.93,40473,100931.23,CE,2004
2004-04-17,KAC,29.75,40473,100345.72,CE,2004
2004-04-18,KAC,29.61,40473,99880.28,CE,2004
2004-04-19,KAC,29.49,40473,99452.62,CE,2004
2004-04-20,KAC,28.92,40473,97552.75,CE,2004
2004-04-21,KAC,28.77,40473,97023.9,CE,2004
2004-04-22,KAC,28.53,40473,96235.69,CE,2004
2004-04-23,KAC,28.25,40473,95277.15,CE,2004
2004-04-24,KAC,27.83,40473,93869.7,CE,2004
2004-04-25,KAC,27.58,40473,93030.56,CE,2004
2004-04-26,KAC,27.19,40473,91714.18,CE,2004
2004-04-27,KAC,26.35,40473,88860.83,CE,2004
2004-04-28,KAC,25.49,40473,85960.27,CE,2004
2004-04-29,KAC,25.17,40473,84886.05,CE,2004
2004-04-30,KAC,24.69,40473,83267.46,CE,2004
2004-05-01,KAC,23.91,40473,80653.58,CE,2004
2004-05-02,KAC,22.95,40473,77391.12,CE,2004
2004-05-03,KAC,22.03,40473,74305.73,CE,2004
2004-05-04,KAC,21.34,40473,71980.89,CE,2004
2004-05-05,KAC,20.77,40473,70050.67,CE,2004
2004-05-06,KAC,20.47,40473,69056.38,CE,2004
2004-05-07,KAC,20.12,40473,67865.8,CE,2004
2004-05-08,KAC,19.54,40473,65907.92,CE,2004
2004-05-09,KAC,19.1,40473,64414.13,CE,2004
2004-05-10,KAC,18.79,40473,63377.01,CE,2004
2004-05-11,KAC,17.26,40473,58218.05,CE,2004
2004-05-12,KAC,17.06,40473,57548.22,CE,2004
2004-05-13,KAC,16.84,40473,56797.45,CE,2004
2004-05-14,KAC,16.55,40473,55812.6,CE,2004
2004-05-15,KAC,16.11,40473,54343.77,CE,2004
2004-05-16,KAC,15.67,40473,52853.69,CE,2004
2004-05-17,KAC,15.38,40473,51879.3,CE,2004
2004-05-18,KAC,15.03,40473,50695.47,CE,2004
2004-05-19,KAC,14.36,40473,48446.18,CE,2004
2004-05-20,KAC,13.83,40473,46637.38,CE,2004
2004-05-21,KAC,13.36,40473,45053.87,CE,2004
2004-05-22,KAC,12.87,40473,43397.85,CE,2004
2004-05-23,KAC,12.59,40473,42469.33,CE,2004
2004-05-24,KAC,12.33,40473,41580.27,CE,2004
2004-05-25,KAC,11.96,40473,40327.3,CE,2004
2004-05-26,KAC,11.45,40473,38629.12,CE,2004
2004-05-27,KAC,10.93,40473,36874.95,CE,2004
2004-05-28,KAC,10.58,40473,35697.19,CE,2004
2004-05-29,KAC,10.37,40473,34979.46,CE,2004
2004-05-30,KAC,10.25,40473,34560.57,CE,2004
2004-05-31,KAC,10.01,40473,33776.74,CE,2004
2004-06-01,KAC,9.84,40473,33177.74,CE,2004
2004-06-02,KAC,9.62,40473,32430.68,CE,2004
2004-06-03,KAC,9.24,40473,31178.38,CE,2004
2004-06-04,KAC,8.64,40473,29141.57,CE,2004
2004-06-05,KAC,7.99,40473,26943.55,CE,2004
2004-06-06,KAC,7.53,40473,25408.95,CE,2004
2004-06-07,KAC,7.33,40473,24714.84,CE,2004
2004-06-08,KAC,7.14,40473,24075.36,CE,2004
2004-06-09,KAC,6.82,40473,23007.89,CE,2004
2004-06-10,KAC,6.48,40473,21857.78,CE,2004
2004-06-11,KAC,6.26,40473,21116.79,CE,2004
2004-06-12,KAC,6.15,40473,20755.23,CE,2004
2004-06-13,KAC,6.02,40473,20293.5,CE,2004
2004-06-14,KAC,5.81,40473,19604.11,CE,2004
2004-06-15,KAC,5.69,40473,19204.44,CE,2004
2004-06-16,KAC,5.52,40473,18618.93,CE,2004
2004-06-17,KAC,5.17,40473,17433.74,CE,2004
2004-06-18,KAC,4.71,40473,15878.57,CE,2004
2004-06-19,KAC,4.24,40473,14301.81,CE,2004
2004-06-20,KAC,3.86,40473,13021.18,CE,2004
2004-06-21,KAC,3.46,40473,11673.43,CE,2004
2004-06-22,KAC,3.05,40473,10296.33,CE,2004
2004-06-23,KAC,2.68,40473,9022.78,CE,2004
2004-06-24,KAC,2.39,40473,8063.57,CE,2004
2004-06-25,KAC,2.16,40473,7293.23,CE,2004
2004-06-26,KAC,1.96,40473,6602.5,CE,2004
2004-06-27,KAC,1.78,40473,6012.26,CE,2004
2004-06-28,KAC,1.62,40473,5477.01,CE,2004
2004-06-29,KAC,1.45,40473,4889.81,CE,2004
2004-06-30,KAC,1.26,40473,4241.23,CE,2004
2004-07-01,KAC,1.11,40473,3741.73,CE,2004
2004-07-02,KAC,0.96,40473,3244.59,CE,2004
2004-07-03,KAC,0.85,40473,2852.67,CE,2004
2004-07-04,KAC,0.75,40473,2539.01,CE,2004
2004-07-05,KAC,0.67,40473,2270.54,CE,2004
2004-07-06,KAC,0.58,40473,1949.79,CE,2004
2004-07-07,KAC,0.49,40473,1667.15,CE,2004
2004-07-08,KAC,0.46,40473,1560.23,CE,2004
2004-07-09,KAC,0.42,40473,1421.61,CE,2004
2004-07-10,KAC,0.38,40473,1284.68,CE,2004
2004-07-11,KAC,0.35,40473,1184.17,CE,2004
2004-07-12,KAC,0.31,40473,1057.69,CE,2004
2004-07-13,KAC,0.25,40473,856,CE,2004
2004-07-14,KAC,0.19,40473,639.14,CE,2004
2004-07-15,KAC,0.13,40473,439.81,CE,2004
2004-07-16,KAC,0.1,40473,322.1,CE,2004
2004-07-17,KAC,0.07,40473,229.68,CE,2004
2004-07-18,KAC,0.04,40473,146.71,CE,2004
2004-07-19,KAC,0.03,40473,85.33,CE,2004
2004-07-20,KAC,0.01,40473,49.92,CE,2004
2004-07-21,KAC,0.01,40473,36.43,CE,2004
2004-07-22,KAC,0.01,40473,27.99,CE,2004
2004-07-23,KAC,0.01,40473,19.9,CE,2004
2004-07-24,KAC,0,40473,14.5,CE,2004
2004-07-25,KAC,0,40473,7.76,CE,2004
2004-07-26,KAC,0,40473,3.04,CE,2004
2004-07-27,KAC,0,40473,0,CE,2004
2004-07-28,KAC,0,40473,0,CE,2004
2004-07-29,KAC,0,40473,0,CE,2004
2004-07-30,KAC,0,40473,0,CE,2004
2004-07-31,KAC,0,40473,0,CE,2004
2004-08-01,KAC,0,40473,0,CE,2004
2004-08-02,KAC,0,40473,0,CE,2004
2004-08-03,KAC,0,40473,0,CE,2004
2004-08-04,KAC,0,40473,0,CE,2004
2004-08-05,KAC,0,40473,0,CE,2004
2004-08-06,KAC,0,40473,0,CE,2004
2004-08-07,KAC,0,40473,0,CE,2004
2004-08-08,KAC,0,40473,0,CE,2004
2004-08-09,KAC,0,40473,0,CE,2004
2004-08-10,KAC,0,40473,0,CE,2004
2004-08-11,KAC,0,40473,0,CE,2004
2004-08-12,KAC,0,40473,0,CE,2004
2004-08-13,KAC,0,40473,0,CE,2004
2004-08-14,KAC,0,40473,0,CE,2004
2004-08-15,KAC,0,40473,0,CE,2004
2004-08-16,KAC,0,40473,0,CE,2004
2004-08-17,KAC,0,40473,0,CE,2004
2004-08-18,KAC,0,40473,0,CE,2004
2004-08-19,KAC,0,40473,0,CE,2004
2004-08-20,KAC,0,40473,0,CE,2004
2004-08-21,KAC,0,40473,0,CE,2004
2004-08-22,KAC,0,40473,0,CE,2004
2004-08-23,KAC,0,40473,0,CE,2004
2004-08-24,KAC,0,40473,0,CE,2004
2004-08-25,KAC,0,40473,0,CE,2004
2004-08-26,KAC,0,40473,0,CE,2004
2004-08-27,KAC,0,40473,0,CE,2004
2004-08-28,KAC,0,40473,0,CE,2004
2004-08-29,KAC,0,40473,0,CE,2004
2004-08-30,KAC,0,40473,0,CE,2004
2004-09-01,KAC,0,40473,0,CE,2004
2004-09-02,KAC,0,40473,0,CE,2004
2004-09-03,KAC,0,40473,0,CE,2004
2004-09-04,KAC,0,40473,0,CE,2004
2004-09-05,KAC,0,40473,0,CE,2004
2004-09-06,KAC,0,40473,0,CE,2004
2004-09-07,KAC,0,40473,0,CE,2004
2004-09-08,KAC,0,40473,0,CE,2004
2004-09-09,KAC,0,40473,0,CE,2004
2004-09-10,KAC,0,40473,0,CE,2004
2004-09-11,KAC,0,40473,0,CE,2004
2004-09-12,KAC,0,40473,0,CE,2004
2004-09-13,KAC,0,40473,0,CE,2004
2004-09-14,KAC,0,40473,0,CE,2004
2004-09-15,KAC,0,40473,0,CE,2004
2004-09-16,KAC,0,40473,0,CE,2004
2004-09-17,KAC,0,40473,0,CE,2004
2004-09-18,KAC,0,40473,0,CE,2004
2004-09-19,KAC,0,40473,0,CE,2004
2004-09-20,KAC,0,40473,0,CE,2004
2004-09-21,KAC,0,40473,0,CE,2004
2004-09-22,KAC,0,40473,0,CE,2004
2004-09-23,KAC,0,40473,0,CE,2004
2004-09-24,KAC,0,40473,0,CE,2004
2004-09-25,KAC,0,40473,0,CE,2004
2004-09-26,KAC,0,40473,0,CE,2004
2004-09-28,KAC,0,40473,0,CE,2004
2004-09-29,KAC,0,40473,0,CE,2004
2004-09-30,KAC,0,40473,0,CE,2004
2004-10-01,KAC,0,40473,0,CE,2005
2004-10-02,KAC,0,40473,0,CE,2005
2004-10-03,KAC,0,40473,0,CE,2005
2004-10-04,KAC,0,40473,0,CE,2005
2004-10-05,KAC,0,40473,0,CE,2005
2004-10-06,KAC,0,40473,0,CE,2005
2004-10-07,KAC,0,40473,0,CE,2005
2004-10-08,KAC,0,40473,0,CE,2005
2004-10-09,KAC,0,40473,0,CE,2005
2004-10-10,KAC,0,40473,0,CE,2005
2004-10-11,KAC,0,40473,0,CE,2005
2004-10-12,KAC,0,40473,0,CE,2005
2004-10-13,KAC,0,40473,0,CE,2005
2004-10-14,KAC,0,40473,0,CE,2005
2004-10-15,KAC,0,40473,0,CE,2005
2004-10-16,KAC,0,40473,0,CE,2005
2004-10-17,KAC,0,40473,0,CE,2005
2004-10-18,KAC,0,40473,0,CE,2005
2004-10-19,KAC,0,40473,4.05,CE,2005
2004-10-20,KAC,0.01,40473,17.2,CE,2005
2004-10-21,KAC,0,40473,15.51,CE,2005
2004-10-22,KAC,0.01,40473,17.88,CE,2005
2004-10-23,KAC,0.01,40473,32.72,CE,2005
2004-10-24,KAC,0.01,40473,29.68,CE,2005
2004-10-25,KAC,0.01,40473,29.34,CE,2005
2004-10-26,KAC,0.01,40473,24.62,CE,2005
2004-10-27,KAC,0.01,40473,18.55,CE,2005
2004-10-28,KAC,0,40473,15.51,CE,2005
2004-10-29,KAC,0,40473,12.14,CE,2005
2004-10-30,KAC,0,40473,9.78,CE,2005
2004-10-31,KAC,0.01,40473,30.02,CE,2005
2004-11-01,KAC,0.01,40473,31.37,CE,2005
2004-11-02,KAC,0.41,40473,1391.6,CE,2005
2004-11-03,KAC,0.09,40473,298.83,CE,2005
2004-11-04,KAC,0.06,40473,190.9,CE,2005
2004-11-05,KAC,0.03,40473,107.25,CE,2005
2004-11-06,KAC,0.12,40473,398.32,CE,2005
2004-11-07,KAC,0.1,40473,324.8,CE,2005
2004-11-08,KAC,0.07,40473,219.57,CE,2005
2004-11-09,KAC,0.04,40473,128.84,CE,2005
2004-11-10,KAC,0.02,40473,64.76,CE,2005
2004-11-11,KAC,0.01,40473,20.24,CE,2005
2004-11-12,KAC,0,40473,5.4,CE,2005
2004-11-13,KAC,0,40473,2.36,CE,2005
2004-11-14,KAC,0,40473,2.02,CE,2005
2004-11-15,KAC,0,40473,9.44,CE,2005
2004-11-16,KAC,0.42,40473,1427.69,CE,2005
2004-11-17,KAC,0.38,40473,1275.91,CE,2005
2004-11-18,KAC,0.36,40473,1210.48,CE,2005
2004-11-19,KAC,0.39,40473,1303.57,CE,2005
2004-11-20,KAC,0.38,40473,1268.83,CE,2005
2004-11-21,KAC,0.37,40473,1233.75,CE,2005
2004-11-22,KAC,0.35,40473,1181.81,CE,2005
2004-11-23,KAC,0.33,40473,1117.05,CE,2005
2004-11-24,KAC,0.31,40473,1040.83,CE,2005
2004-11-25,KAC,0.16,40473,554.48,CE,2005
2004-11-26,KAC,0.13,40473,424.63,CE,2005
2004-11-27,KAC,0.12,40473,420.92,CE,2005
2004-11-28,KAC,0.14,40473,455.66,CE,2005
2004-11-29,KAC,0.13,40473,443.85,CE,2005
2004-11-30,KAC,0.13,40473,446.89,CE,2005
2004-12-01,KAC,1.28,40473,4325.89,CE,2005
2004-12-02,KAC,1.26,40473,4251.69,CE,2005
2004-12-03,KAC,1.25,40473,4202.78,CE,2005
2004-12-04,KAC,1.21,40473,4068.55,CE,2005
2004-12-05,KAC,1.44,40473,4859.46,CE,2005
2004-12-06,KAC,1.6,40473,5400.11,CE,2005
2004-12-07,KAC,1.61,40473,5442.61,CE,2005
2004-12-08,KAC,1.82,40473,6143.8,CE,2005
2004-12-09,KAC,2.46,40473,8284.49,CE,2005
2004-12-10,KAC,2.59,40473,8740.82,CE,2005
2004-12-11,KAC,4.5,40473,15167.26,CE,2005
2004-12-12,KAC,4.03,40473,13606.01,CE,2005
2004-12-13,KAC,3.96,40473,13342.6,CE,2005
